Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames,,,,,,
950,11584773,Marco Doucet,3/3/2024 0:42,0.12957,1,marcodoucet,,,,,,
951,11823172,xiezipi,3/26/2024 15:20,0.1296,15,xiezipi,,,,,,
952,11812268,ikun110,3/21/2024 11:08,0.12962,7,ikun110,,,,,,
953,9917419,Andrii Pylypenko,4/15/2024 6:10,0.12962,1,andreyyaskulsky,,,,,,
954,11999558,raid athmane,4/22/2024 21:56,0.12962,5,raidathmane,,,,,,
955,11609667,[Deleted] be44a786-0aae-495e-b6d0-e90c330ed48f,3/1/2024 18:46,0.12964,10,del=a385adee965b03c9,,,,,,
956,11711636,Jessie Rho,3/1/2024 19:22,0.12964,3,jessierho,,,,,,
957,11641763,etsaycood,2/28/2024 2:27,0.12964,1,etsaycood,,,,,,
958,11900950,George Yeh,4/6/2024 3:13,0.12964,1,georgeyeh0,,,,,,
959,11980547,Wayne Jan,4/19/2024 14:31,0.12964,1,waynejan001,,,,,,
960,11764470,Yichengzhao,4/16/2024 11:25,0.12965,25,yichengzhao2018,,,,,,
961,11628055,Rayyan Zamir,3/1/2024 17:48,0.12966,1,rayyanzamir,,,,,,
962,11827957,goudongxi,4/15/2024 2:07,0.12967,2,goudongxi,,,,,,
963,11956067,Gabriel Berdach,4/16/2024 7:14,0.12968,9,gabrielberdach,,,,,,
964,11730557,FY21O1528 _Pratham,3/5/2024 13:01,0.12969,1,fy21o1528pratham,,,,,,
965,11994619,ccsu zry,4/22/2024 3:08,0.12971,3,ccsuzry,,,,,,
966,11651835,Shalitha1011,3/15/2024 9:20,0.12971,2,shalitha1011,,,,,,
967,11582913,Rene,3/13/2024 20:27,0.12972,8,reneverinaudanguita,,,,,,
968,11909835,ssswyyyy,4/10/2024 3:34,0.12973,25,ssswyyyy,,,,,,
969,11746573,Yuto Hanai,3/14/2024 1:24,0.12974,21,yutohanai,,,,,,
970,11996237,jiangyuxxx,4/23/2024 10:00,0.12975,10,jiangyuxxx,,,,,,
971,11682781,itsuki0313,4/8/2024 10:40,0.12977,33,itsuki0313,,,,,,
972,11845992,roger salvador,3/28/2024 19:25,0.12978,3,rogersalvador,,,,,,
973,11939013,USU_ML_EO,4/23/2024 20:30,0.12979,4,elsbethotto,,,,,,
974,10105281,PedramJ,4/24/2024 20:01,0.12979,3,pedramj,,,,,,
975,11759043,Shivam Basak,3/15/2024 17:28,0.12982,3,shivambasak,,,,,,
976,11039504,siam arefin,3/5/2024 3:01,0.12984,1,siamarefin,,,,,,
977,11813167,Taka Tobuse,3/24/2024 22:51,0.12985,1,takatobuse,,,,,,
978,11949424,Arihan Hukeri,4/17/2024 3:44,0.12985,21,arihanhukeri,,,,,,
979,11939345,Lucas Osborn,4/17/2024 3:55,0.12985,35,lucasosborn,,,,,,
980,11810056,JSanHua,4/27/2024 14:38,0.12987,66,jsanhua,,,,,,
981,11489498,Proiz92,3/26/2024 8:46,0.12987,13,proiz92,,,,,,
982,11958156,JSanHuallpa #2,4/27/2024 13:39,0.12988,31,jgeraldine,,,,,,
983,11957549,KerasKrew,4/19/2024 9:42,0.12988,28,"prabhanjansangam,r0hitmr,samartht,samarthv2,varunkumar374",,,,,,
984,11829023,EvyatarSa,3/27/2024 13:34,0.12989,4,evyatarsa,,,,,,
985,11937777,Maya Zhang,4/15/2024 1:36,0.1299,38,mayazhang,,,,,,
986,11861810,Tifanie Tsai,4/9/2024 2:09,0.12993,4,tifanietsai,,,,,,
987,11921580,Dusha Derka,4/13/2024 16:05,0.12993,1,dushaderka,,,,,,
988,11385190,Brady Tang,3/27/2024 3:05,0.12994,8,bradytg,,,,,,
989,11894461,Sathwik Preetham,4/11/2024 20:05,0.12998,4,sathwikpreetham,,,,,,
990,11932927,rahul2107,4/11/2024 20:43,0.12998,3,rahul2107,,,,,,
991,11877652,Sam Boyd,4/4/2024 13:33,0.12998,1,samboyd1,,,,,,
992,8546836,Vasil_NG,3/12/2024 11:33,0.12999,3,vasilng,,,,,,
993,11957211,JSanHuallpa,4/28/2024 0:42,0.12999,54,jsanhuallpa,,,,,,
994,11961084,Katherine Savchuk,4/17/2024 1:57,0.13,5,katherinesavchuk,,,,,,
995,11588848,MohammeddAly,2/28/2024 20:10,0.13001,10,mohammeddaly,,,,,,
996,11894433,Pritam Thorat,4/11/2024 20:05,0.13001,4,pritamthorat,,,,,,
997,11820783,Eichan1981,4/19/2024 12:34,0.13001,3,eichan1981,,,,,,
998,11858179,wxyz1300,3/30/2024 11:59,0.13002,1,wxyz1300,,,,,,
999,11881699,RafaelQFerreira,4/4/2024 23:30,0.13003,1,rafaelqferreira,,,,,,
1000,11779298,Zhang Siwen,3/28/2024 1:36,0.13003,5,zhangsiwen,,,,,,
1001,11983222,机智的小琥哥,4/20/2024 14:21,0.13003,2,alexwhisper,,,,,,
1002,11715242,suhyeon0325,3/4/2024 12:05,0.13005,2,ksh000325,,,,,,
1003,11804961,FERNANDO_MIYAGIY,4/21/2024 18:47,0.13007,16,fernandomiyagiy,,,,,,
1004,11786816,xiaoyao97,3/28/2024 12:02,0.13009,1,xiaoyao97,,,,,,
1005,11801660,Edgar Maddocks,3/19/2024 21:44,0.13009,5,edgarmaddocks,,,,,,
1006,11950364,周末去哪玩,4/15/2024 7:20,0.13011,3,a2829145471,,,,,,
1007,11543590,yuukiiwakura,4/9/2024 10:00,0.13012,5,yuukiiwakura,,,,,,
1008,11800831,zhoujiajia123,3/20/2024 12:56,0.13013,4,zhoujiajia123,,,,,,
1009,11948664,Lou sijie,4/17/2024 18:45,0.13014,11,lousijie,,,,,,
1010,11666833,Dmitry #18,3/20/2024 14:56,0.13017,12,dmitrysvd,,,,,,
1011,8075565,Matej Havelka,3/31/2024 7:01,0.13019,25,"marcovanveen,matejhavelka",,,,,,
1012,11833304,zhongxiao37,4/1/2024 6:54,0.1302,3,zhongxiao37,,,,,,
1013,11903061,flytiger0621,4/6/2024 16:20,0.13022,2,flytiger0621,,,,,,
1014,11697393,Yikai Lai,3/14/2024 9:33,0.13024,1,"jinhhualiu,yikailai",,,,,,
1015,11645320,Jack Motta,3/8/2024 1:12,0.13024,2,jackmotta,,,,,,
1016,11923931,t108ab0014,4/10/2024 8:13,0.13026,1,t108ab0014,,,,,,
1017,11937832,Stefan Vanli,4/12/2024 18:44,0.13026,1,stefanvanli,,,,,,
1018,12007874,menmen liu,4/24/2024 7:41,0.13026,1,menmenliu,,,,,,
1019,11902283,B537RGrouped1,4/9/2024 18:54,0.13028,1,b537rgrouped1,,,,,,
1020,11658806,Olivier Don,3/20/2024 12:20,0.1303,33,olivierdon,,,,,,
1021,11296921,The Higher The Better,3/22/2024 21:22,0.13033,43,"heraldjose,middlehigh",,,,,,
1022,11806720,ryosei-g15,3/20/2024 13:18,0.13037,1,ryoseig15,,,,,,
1023,11735368,wojiaonioo,3/6/2024 9:41,0.13038,6,wojiaonioo,,,,,,
1024,11848332,Marcin Kapiszewski,4/22/2024 0:04,0.13038,28,marcinkapiszewski,,,,,,
1025,10655626,FuruJun,3/31/2024 10:11,0.13038,10,furujun,,,,,,
1026,11831937,Nick Ng NKN,3/26/2024 3:24,0.13039,1,nickngnkn,,,,,,
1027,11894136,Sunilvarma96,4/11/2024 20:10,0.1304,3,sunilvarma96,,,,,,
1028,11894517,Shanmukha Reddy T,4/11/2024 20:31,0.1304,4,shanmukhareddyt,,,,,,
1029,11894459,bodapati diwakar,4/11/2024 20:25,0.1304,3,bodapatidiwakar,,,,,,
1030,11894528,pravalika pullanagari,4/11/2024 21:26,0.1304,6,pravalikapullanagari,,,,,,
1031,11941322,kUGBwcXl597JjRcs,4/27/2024 8:43,0.1304,9,kugbwcxl597jjrcs,,,,,,
1032,11917552,TMA.AI.Adv.WS1#G63,4/19/2024 4:28,0.13042,6,"congnguyen12x2,ntanvu,ntphattma,tanpil,vinhtannguyen",,,,,,
1033,11442905,Олексій Латипов,4/24/2024 20:25,0.13043,2,oleksiilatypov,,,,,,
1034,11624541,Grace Huang #2,3/1/2024 21:50,0.13044,3,graceehuang,,,,,,
1035,11932313,Maciej Jedrzejowski,4/26/2024 19:27,0.13047,1,maciejjedrzejowski,,,,,,
1036,11921583,Evan HK,4/23/2024 17:28,0.13048,5,evanhk,,,,,,
1037,11728720,Zakaria Abdallah,3/16/2024 10:47,0.1305,17,zakariaabdallah,,,,,,
1038,11668694,Szakály Áron,3/7/2024 10:16,0.13051,3,szaklyron,,,,,,
1039,11912538,AI_Advance_Group_25,4/16/2024 9:17,0.13053,4,"bovitl,lbothnh,lcngho175658,phulecong,tuanlc",,,,,,
1040,11804689,ADKRAIN,3/20/2024 1:33,0.13054,1,adkrain,,,,,,
1041,11961367,ming wind,4/17/2024 3:43,0.13055,10,mingwind,,,,,,
1042,12026435,Haruki Jay Shimada,4/27/2024 23:45,0.13057,3,jayshimada,,,,,,
1043,11522353,Brendan Wildt,3/16/2024 15:04,0.13058,2,brendanwildt,,,,,,
1044,11478315,SlackerC,3/5/2024 7:59,0.13059,1,slackerc,,,,,,
1045,11665858,attila,3/2/2024 11:25,0.1306,4,csicska,,,,,,
1046,11553089,karim abdelhalim,3/3/2024 10:18,0.13062,6,karimabdelhalim,,,,,,
1047,11621199,enokun22,4/11/2024 5:38,0.13063,39,enokun22,,,,,,
1048,11278993,ahmetgcr,4/9/2024 16:02,0.13063,2,ahmetgcr,,,,,,
1049,11666623,Jeremiah Sagers,4/26/2024 9:43,0.13064,8,jeremiahsagers,,,,,,
1050,10443432,[Deleted] 084c2246-f429-4843-8554-914d997cc926,4/11/2024 11:59,0.13064,9,del=74100fd8e9fbc47e,,,,,,
1051,11930684,MauriceM99,4/11/2024 12:18,0.13064,4,mauricem99,,,,,,
1052,11787276,hrcndj,3/17/2024 12:27,0.13065,5,hrcndj,,,,,,
1053,11778465,Seary Hong,3/16/2024 14:21,0.13065,9,searyhong,,,,,,
1054,11917491,Pual Lee,4/9/2024 8:25,0.13068,1,puallee,,,,,,
1055,11894226,DWDProject,4/19/2024 3:39,0.1307,5,dwdproject,,,,,,
1056,11894118,bhargav narayana,4/11/2024 20:06,0.1307,3,bhargavthiriveedhi99,,,,,,
1057,11932832,Yeshwanth Reddy #2,4/11/2024 20:39,0.1307,4,yeshwanthreddy,,,,,,
1058,11894443,Esteban Negrete,4/19/2024 7:49,0.1307,8,negrete3221,,,,,,
1059,11894477,axalipatel,4/11/2024 20:06,0.1307,4,axalipatel,,,,,,
1060,11894473,VARSHA NELAKURTHY,4/11/2024 20:39,0.1307,4,varshanelakurthy,,,,,,
1061,11894475,Karuturi Mohan,4/11/2024 20:10,0.1307,5,mkaruturi,,,,,,
1062,11894469,LEENA MANASA AMMISETTY,4/11/2024 20:08,0.1307,4,leenamanasaammisetty,,,,,,
1063,11894456,Revanth Sai Choudary,4/11/2024 20:13,0.1307,5,revanthsaichoudary,,,,,,
1064,11894483,Dindu Pavan,4/11/2024 20:10,0.1307,5,dindupavan123,,,,,,
1065,11894446,shanthan reddy vangala,4/16/2024 22:20,0.1307,4,shanthanreddyvangala,,,,,,
1066,11933987,Varsha Nelakurthi,4/25/2024 19:34,0.1307,3,varshanelakurthi,,,,,,
1067,11665289,Zohaib Zaheer,3/28/2024 12:47,0.1307,7,zohaibzaheer,,,,,,
1068,11812349,MrFine2957,3/21/2024 12:36,0.13072,1,mrfine2957,,,,,,
1069,11802238,Blende#2341,3/20/2024 2:14,0.13075,8,blende2341,,,,,,
1070,11775933,yongmin224,4/1/2024 13:25,0.13075,1,yongmin224,,,,,,
1071,9325843,frangamarra10arg,4/23/2024 8:23,0.13078,10,frangamarra10arg,,,,,,
1072,10924447,tokutome ryoma,4/6/2024 8:58,0.13079,16,tokutomeryoma,,,,,,
1073,11822650,Naser Mohamed Eid,4/16/2024 8:40,0.1308,7,nassermohamedeid,,,,,,
1074,11807491,MiguelFigueiredo,3/22/2024 9:56,0.13081,1,miguelfigueiredopt,,,,,,
1075,11777023,kukerg33k,4/26/2024 13:50,0.13081,9,kukerg33k,,,,,,
1076,5871599,Wataru W.,4/9/2024 17:24,0.13082,1,wataruw,,,,,,
1077,11975884,Abhilash Vyas,4/27/2024 3:06,0.13084,5,abhilashvyas,,,,,,
1078,11834120,asdqwdqd,3/26/2024 14:12,0.13089,2,asdqwdqd,,,,,,
1079,11667521,eander2002,3/9/2024 4:28,0.13092,1,eander2002,,,,,,
1080,11730687,Khadi68,3/5/2024 13:40,0.13093,1,khadi68,,,,,,
1081,11858832,ramaksha birajdar,3/31/2024 1:14,0.13097,4,ramakshabirajdar,,,,,,
1082,11956008,Lynx44,4/16/2024 8:24,0.13098,1,lynx44,,,,,,
1083,11757106,PeppaPigw,3/27/2024 5:08,0.131,2,peppapigw,,,,,,
1084,11929338,Error Zero,4/11/2024 7:09,0.13102,5,"lynnnwu,rill1116",,,,,,
1085,11767274,Baltasar BN,3/16/2024 18:26,0.13103,2,baltasarbn,,,,,,
1086,10145574,Gustav Vøllo,3/28/2024 20:14,0.13103,1,gustavvllo,,,,,,
1087,11965551,Sviatoslav Usatov,4/23/2024 13:00,0.13103,22,sviatoslavusatov,,,,,,
1088,10235079,qibooo,4/15/2024 5:20,0.13103,28,qibooo,,,,,,
1089,11814064,Conal Henderson,3/29/2024 18:14,0.13104,6,conalhenderson,,,,,,
1090,8849378,Mohsin sial,4/24/2024 9:13,0.13105,1,mohsinsial,,,,,,
1091,11690160,Balint Bencsik,3/5/2024 21:38,0.13111,3,balintbencsik,,,,,,
1092,12029440,Zak Zapata,4/28/2024 0:43,0.13116,6,zzapata,,,Median: ,0.14767,,
1093,11843439,bezumec,3/31/2024 7:51,0.13117,4,bezumec,,,,,,
1094,11404246,Vishnupriya Garige,3/13/2024 20:25,0.13119,7,vishnupriyagarige,,,,,,
1095,11776629,lsangha,3/15/2024 0:18,0.13119,2,lsangha,,,,,,
1096,11802559,yukie isono,4/6/2024 6:24,0.13119,5,yukieisono,,,,,,
1097,11976374,Varsha C L,4/21/2024 3:08,0.13121,9,varshacl,,,,,,
1098,11934610,jtp4000,4/12/2024 10:44,0.13123,5,jtp4000,,,,,,
1099,9382673,Jonas van Nijnatten,4/17/2024 8:05,0.13124,13,jonasvannijnatten,,,,,,
1100,11644725,madhu050700,3/1/2024 21:22,0.13124,1,madhu050700,,,,,,
1101,11855037,Paolo Raymondi,4/25/2024 22:59,0.13126,27,paoloraymondi,,,,,,
1102,11740796,Nishida Tatsuya,4/12/2024 7:32,0.13127,16,nishidatatsuya,,,,,,
1103,11780520,pper su,3/15/2024 6:04,0.13128,6,ppersu,,,,,,
1104,11750125,Arav Agarwal,3/18/2024 2:55,0.13128,14,aravagarwal2007,,,,,,
1105,11831735,Lasti,3/26/2024 14:42,0.13133,9,silogane,,,,,,
1106,11797278,Ecem Iscanli,3/23/2024 15:04,0.13133,1,ecemiscanli,,,,,,
1107,11710569,Sci3nt,3/6/2024 14:03,0.13134,1,sci3nt,,,,,,
1108,11827520,djh12345678,4/16/2024 12:44,0.13136,34,djh12345678,,,,,,
1109,11652644,deepar,3/30/2024 22:00,0.13137,1,deeparworkdaycom,,,,,,
1110,11841337,Shaloy Elshan Lewis,3/28/2024 11:19,0.13138,1,shaloyelshanlewis,,,,,,
1111,11915558,Joon Kim #2,4/26/2024 0:00,0.13138,7,kjhspecial93,,,,,,
1112,11746990,Z不会武功020209,3/14/2024 3:40,0.13139,4,z020209,,,,,,
1113,11752215,blueingman,3/27/2024 12:21,0.13144,4,blueingman,,,,,,
1114,5390459,pedrodematos,4/5/2024 2:15,0.13145,18,pedrodematos,,,,,,
1115,11957735,JoanPu,4/18/2024 13:36,0.13146,3,joanpu,,,,,,
1116,11654515,hsn2255,3/3/2024 20:41,0.13147,2,hsn2255,,,,,,
1117,11907434,pi-suko,4/22/2024 13:27,0.13147,4,pisuko,,,,,,
1118,11742795,Wshesklle,4/14/2024 12:22,0.13152,4,wshesklle,,,,,,
1119,5382401,Michal Brzozowski,4/26/2024 0:09,0.13152,6,michalbrzozowski,,,,,,
1120,11849575,LLjiale,4/6/2024 4:55,0.13153,2,lljiale,,,,,,
1121,11664729,Himanshu Chhikara,4/17/2024 5:46,0.13154,4,himanshuchhikara,,,,,,
1122,8123787,Vitor Souto Neves,4/5/2024 0:00,0.13158,3,vitorsoutoneves,,,,,,
1123,12001009,zzhisthebest,4/27/2024 7:29,0.13162,5,zzhisthebest,,,,,,
1124,11832868,Khanale Supriya P,4/2/2024 17:10,0.13162,6,khanalesupriyap,,,,,,
1125,11644702,Arnau6,2/28/2024 17:06,0.13163,2,arnau6,,,,,,
1126,8634532,Ali Akyol,4/27/2024 23:41,0.13168,93,aliakyol,,,,,,
1127,11695053,Tosin Williams,3/15/2024 7:21,0.13168,3,tosinwilliams,,,,,,
1128,11958158,JohWil,4/16/2024 21:50,0.13176,1,jwilbertz,,,,,,
1129,11686904,Ami Moussa Aymen,3/13/2024 15:06,0.13177,3,amimoussaaymen,,,,,,
1130,11631670,olooii,3/2/2024 5:32,0.13179,4,olooii,,,,,,
1131,11833812,SHU YAU1,4/12/2024 6:33,0.13182,34,shuyau1,,,,,,
1132,11936070,Team LY,4/12/2024 12:15,0.13182,3,teamly,,,,,,
1133,12007814,Andyscat,4/25/2024 9:19,0.13183,5,andyscat,,,,,,
1134,10265554,hailong036,3/5/2024 4:58,0.13183,1,hailong036,,,,,,
1135,9992654,LukeAlexLAT,3/10/2024 4:14,0.13186,20,lukealexlat,,,,,,
1136,11916566,朱 子帆,4/23/2024 7:33,0.13186,60,"adli1912,aratakatsumoto,ikezoe,seiichitakata,zzfb22477",,,,,,
1137,11850177,EliteDumpling,4/4/2024 20:27,0.13186,10,elitedumpling,,,,,,
1138,11706323,leizhen,3/8/2024 2:24,0.1319,15,leizhenyi,,,,,,
1139,11714909,HarishRamkumar,3/9/2024 9:30,0.13191,25,harishramkumar,,,,,,
1140,11804818,ryukei613,4/6/2024 15:46,0.13193,3,ryukei613,,,,,,
1141,11849092,Jeffkyc,4/7/2024 0:52,0.13194,1,jeffkyc,,,,,,
1142,11981732,Maksym Lytvynenko,4/19/2024 18:57,0.13195,1,maksymlytvynenko,,,,,,
1143,11905806,kumo Sai,4/11/2024 9:56,0.13197,15,kumosai,,,,,,
1144,11913158,Blackspring,4/10/2024 23:54,0.13199,3,blackspring0,,,,,,
1145,11838867,Vishnu Murali Krishnan,4/2/2024 19:55,0.13202,1,vishnumuralikrishnan,,,,,,
1146,11947282,Jimwell Huang,4/20/2024 10:46,0.13202,2,jimwellhuang,,,,,,
1147,11733570,WholeDream,3/16/2024 1:20,0.13202,3,wholedream,,,,,,
1148,11764563,doyeong97,3/12/2024 7:05,0.13205,8,doyeong97,,,,,,
1149,11687202,Marcell Winkler,3/21/2024 20:46,0.13205,32,marcellwinkler,,,,,,
1150,11764569,bakgunyoung,3/12/2024 6:42,0.13206,7,bakgunyoung,,,,,,
1151,11937502,Sviatoslav Danylenko,4/21/2024 21:55,0.13207,4,sviatoslavdanylenko,,,,,,
1152,11668412,Zhe Ouyang,3/10/2024 9:01,0.13208,14,zheouyang,,,,,,
1153,11691597,Zhuze243576890,3/7/2024 17:41,0.13209,4,zhuze243576890,,,,,,
1154,11791279,zhaizihan6,3/18/2024 12:11,0.13209,2,zhaizihan6,,,,,,
1155,11852091,ChenHahaHa,4/8/2024 8:32,0.13209,10,chenhaaaha,,,,,,
1156,11848965,Lucas Tucker,3/30/2024 2:04,0.13211,6,lucastucker,,,,,,
1157,11914179,Aaron Lee #3,4/12/2024 4:01,0.13213,3,aaronlee97,,,,,,
1158,11973936,pengnp,4/19/2024 13:53,0.13213,4,pengnp,,,,,,
1159,11899762,Richard Arburyy,4/14/2024 8:01,0.13215,10,richardarburyy,,,,,,
1160,11805060,ZHONGMEIYI,3/20/2024 4:42,0.13216,6,zhongmeiyi,,,,,,
1161,11545806,Javier de la Ossa,2/29/2024 19:41,0.13217,1,javierdelaossa,,,,,,
1162,11801282,Xavier Fonseca,3/27/2024 17:17,0.13221,4,xavierfonseca,,,,,,
1163,11730724,Milan Gyorffy,3/15/2024 17:22,0.13223,8,thegreatkappa,,,,,,
1164,11865466,Tyqawndis Dufresne,4/2/2024 14:02,0.13226,10,tyqawndisdufresne,,,,,,
1165,11919767,MarvinLip,4/9/2024 14:23,0.13227,3,marvinlip,,,,,,
1166,11837028,nypfff,4/16/2024 8:40,0.13228,16,nypfff,,,,,,
1167,11823814,Kevin Kollcaku,4/11/2024 22:30,0.13231,4,kevinkollcaku,,,,,,
1168,11812605,li gand,3/22/2024 7:00,0.13234,2,ligand,,,,,,
1169,11738425,XUNLUU,4/7/2024 14:55,0.13236,26,xunluu,,,,,,
1170,11639909,chandora,4/27/2024 7:25,0.13239,1,chandora,,,,,,
1171,11787140,YX-young,3/25/2024 13:43,0.13244,5,yxyoung,,,,,,
1172,11950373,xieting88,4/15/2024 8:56,0.13246,5,xieting88,,,,,,
1173,11336577,Vijay chandra Reddy,3/16/2024 21:47,0.13247,1,vijaychandrareddy,,,,,,
1174,12006783,Zakry Zapata,4/28/2024 0:18,0.13247,19,zakzapata,,,,,,
1175,11641611,Ryan W McMahon,3/7/2024 18:02,0.1325,1,ryanwmcmahon,,,,,,
1176,11833019,Dominik Twardoch,3/26/2024 22:28,0.1325,5,dominiktwardoch,,,,,,
1177,12003565,jiangxxx,4/23/2024 13:09,0.1325,6,jiangxxx,,,,,,
1178,11803146,Luis Llorente,3/19/2024 17:59,0.13251,2,luisllorentemuro,,,,,,
1179,11716873,Aditya Pendyala,4/12/2024 0:53,0.13254,4,adityapendyala2606,,,,,,
1180,10441152,Chris Shine,4/16/2024 12:13,0.13254,2,cshine612,,,,,,
1181,11998451,DP_nia,4/22/2024 15:49,0.1326,1,dpnia114,,,,,,
1182,11875914,jisooooooooya,4/2/2024 9:00,0.13263,1,jisooooooooya,,,,,,
1183,8781105,Sanjay_3071,4/12/2024 15:50,0.13263,22,sanjay3071,,,,,,
1184,11941943,Xlopchok,4/14/2024 11:00,0.13263,4,kirillmolchanov,,,,,,
1185,11955328,Jash pujara,4/17/2024 6:25,0.13265,14,jashpujara,,,,,,
1186,11619816,Varun Reddy Chowdary,2/29/2024 23:56,0.13267,7,varunreddychowdary,,,,,,
1187,11790979,Escalator9,3/22/2024 8:47,0.1327,34,escalator9,,,,,,
1188,11859802,Keiji Yahata,3/31/2024 7:50,0.13274,7,keijiyahata,,,,,,
1189,11960393,lucasosborn01,4/17/2024 1:41,0.13277,12,lucasosborn01,,,,,,
1190,11737160,ZhaoZiYang,3/8/2024 13:55,0.13277,1,zhaoziyang,,,,,,
1191,11925876,fzyz123,4/22/2024 8:12,0.1328,4,fzyz123,,,,,,
1192,11954813,Tomoyasu Nakagawa,4/23/2024 7:53,0.13283,2,tonyu0,,,,,,
1193,11686397,Saimon Dahal,3/8/2024 5:50,0.13285,10,saimondahal,,,,,,
1194,12025741,Emmanuel Ideva,4/27/2024 5:51,0.13286,8,emmanuelideva,,,,,,
1195,11700505,mohamedali789,2/28/2024 22:22,0.13286,10,mohamedali789,,,,,,
1196,11805073,ChenHao,3/31/2024 2:26,0.13286,10,sjdsbc,,,,,,
1197,10233559,NaeSaLaNG,4/12/2024 6:02,0.13287,1,naesalang,,,,,,
1198,11774765,Mahmood Omaira,3/30/2024 12:39,0.13291,1,mahmoodomaira,,,,,,
1199,11930654,Sreevidya Raman,4/17/2024 18:56,0.13292,16,sreraman,,,,,,
1200,11967720,HK #2,4/20/2024 6:32,0.13292,11,bibiboboz,,,,,,
1201,8057084,kasun pramodya,3/21/2024 15:13,0.13294,20,kasunpramodya,,,,,,
1202,11725014,Антон Червяков,3/4/2024 16:16,0.13296,6,fitumi0,,,,,,
1203,11663322,Dexter Cai,3/7/2024 1:58,0.13298,2,dextercaii23,,,,,,
1204,11939875,Sanjay Kachchhava,4/13/2024 12:36,0.13298,2,sanjaykachchhava,,,,,,
1205,10855023,EDSON FABRICIO SANCHEZ BULLON,4/1/2024 20:25,0.13298,4,edsonsanchezbullon,,,,,,
1206,11821840,MeganMarcellin5,4/1/2024 21:24,0.13298,3,meganmarcellin5,,,,,,
1207,11632628,Ahmed Magdy Hosney,3/10/2024 20:13,0.13299,14,ahmedmagdyhosney,,,,,,
1208,9926174,NicolaLambri,3/20/2024 16:05,0.133,2,nicolalambri,,,,,,
1209,8412293,Ibrahim Canakkaleli,3/26/2024 2:30,0.133,1,canakkaleli,,,,,,
1210,11919442,Ela1neBenes,4/9/2024 14:24,0.13301,2,ela1nebenes,,,,,,
1211,11767753,ekkk john,3/16/2024 14:21,0.13301,1,ekkkjohn,,,,,,
1212,11804919,付宇浩 s4vwjj,4/16/2024 5:59,0.13302,4,s4vwjj,,,,,,
1213,11801428,Ritesh Ranjan #2,3/27/2024 17:50,0.13304,19,riteshranjan0,,,,,,
1214,11832299,MountainDEW_tanemura,4/4/2024 10:29,0.13306,16,leontanemura,,,,,,
1215,11935091,Figure,4/15/2024 7:52,0.13307,1,umfigure,,,,,,
1216,11954713,Haobai Wang,4/22/2024 18:13,0.13311,5,haobaiw2,,,,,,
1217,11897540,Mykhailo Kashchii,4/7/2024 18:25,0.13312,1,mykhailokaschiy,,,,,,
1218,11905805,Claudia Palacios S,4/9/2024 19:59,0.13314,15,claudiapalacioss,,,,,,
1219,11921810,[Deleted] 8a7b0760-12e0-4f5d-b613-9370c0c7984d,4/9/2024 20:03,0.13314,1,del=dec786157e45bfba,,,,,,
1220,11906286,Huang'zi'lan,4/8/2024 5:35,0.13316,1,huangzilan,,,,,,
1221,11657157,milad abdollahi,3/25/2024 13:29,0.13316,16,miladabdollahi,,,,,,
1222,11954121,[Deleted] 7d0ffffa-2f41-4a4c-ad33-3e2eafba1534,4/19/2024 9:52,0.13319,10,del=0255ae75dd6a55a1,,,,,,
1223,11919993,Christian Goerke,4/9/2024 14:32,0.13319,2,christiangoerke,,,,,,
1224,11772789,Milena #3,3/31/2024 8:38,0.13319,2,milena,,,,,,
1225,11639800,Andrea Gardiman,3/29/2024 0:26,0.1332,3,andreagardiman,,,,,,
1226,11808370,Wojciech Rupik,4/15/2024 10:42,0.13323,3,wojciechrupik,,,,,,
1227,10894964,Anne Gardner-Hajek #2,3/21/2024 2:18,0.13324,18,annegardnerhajek1,,,,,,
1228,10850545,Anne Gardner-Hajek,3/21/2024 3:05,0.13324,4,annegardnerhajek,,,,,,
1229,11643748,Neural Net Worth,2/28/2024 8:37,0.13324,1,"akivayitzchaklevitt,eliyahpaslovsky,josephaaronkaplan",,,,,,
1230,12019592,Eva LP,4/26/2024 21:09,0.13325,6,evalopezpuiggene,,,,,,
1231,11895829,Desen Li,4/12/2024 12:44,0.13325,6,desenli,,,,,,
1232,11756895,XT131008,3/12/2024 13:14,0.13328,2,kooda5408,,,,,,
1233,11682468,Team Tuple,3/29/2024 7:52,0.13328,10,scottwailunyeung,,,,,,
1234,11798452,Seiji Hirano,3/26/2024 22:48,0.13329,2,seijihirano,,,,,,
1235,11957064,Jonas Gebb,4/23/2024 10:52,0.13333,2,jonasgebb,,,,,,
1236,11871503,LiLaiyu,4/1/2024 16:01,0.13333,1,lilaiyu,,,,,,
1237,11899324,tyzp_INC,4/21/2024 20:59,0.13336,3,tyzpinc,,,,,,
1238,9846382,Darragh Forde,3/18/2024 16:00,0.13337,3,darraghforde,,,,,,
1239,12024191,aditya rajalingam,4/27/2024 20:19,0.1334,6,adityarajalingam,,,,,,
1240,11748904,墨鱼杀手,3/8/2024 17:20,0.13341,1,inkfishslayer,,,,,,
1241,11724559,LiChangjun1,3/14/2024 2:59,0.13341,2,lichangjun1,,,,,,
1242,11873812,Shantanu Sanyal,4/2/2024 9:59,0.13341,1,sanyalster,,,,,,
